X;Y;Z
-0.31002808;0.8470764;0.06324768
0.055892944;0.40126038;0.24691772
0.61820984;0.118270874;0.62184143
0.32589722;0.11657715;0.24394226
0.08111572;0.22477722;-0.052200317
-0.03414917;-0.07026672;0.069229126
-0.098464966;-0.20783997;-0.024002075
-0.09925842;-0.29907227;-0.1748352
-0.060165405;-0.26159668;-0.16694641
-0.049331665;-0.022857666;-0.12809753
0.021942139;0.21026611;-0.082473755
0.06289673;0.47177124;0.08660889
0.12445068;0.58032227;0.18429565
0.21931458;0.2604065;-0.12605286
0.15142822;-0.26242065;-0.42184448
0.117507935;-0.95565796;-0.3975525
0.13795471;-11.566.925;-0.3443756
-0.16539001;-0.9960327;-0.30418396
-0.50805664;-0.9865265;-0.204422
-0.47654724;-0.7933655;-0.23179626
-0.33218384;-0.48789978;-0.23374939
-0.26116943;-0.32780457;-0.081954956
-0.22328186;-0.13243103;0.0010681152
-0.044815063;0.038406372;0.044158936
0.13449097;-0.022338867;0.111206055
0.24986267;-0.14901733;0.14997864
0.33561707;-0.2501526;0.15003967
0.3769226;-0.31832886;0.05026245
0.5123291;-0.5338898;-0.038864136
0.42559814;-0.5640106;-0.24757385
0.18603516;-0.39613342;-0.39834595
0.23443604;-0.30361938;-0.36416626
0.3499756;-0.31858826;-0.11126709
0.26461792;-0.31565857;0.076553345
0.27792358;-0.3680725;0.23379517
0.28085327;-0.46696472;0.2472992
0.2443695;-0.56181335;0.24569702
0.18789673;-0.44795227;0.28079224
0.18356323;-0.15316772;0.2630005
0.20785522;0.08506775;0.14794922
0.20114136;0.20117188;0.047821045
0.13442993;0.24198914;0.048858643
0.1459198;0.07572937;0.05886841
0.17524719;-0.065979004;0.07220459
0.17211914;-0.12583923;0.03404236
0.13900757;-0.10295105;-0.020111084
0.109573364;-0.12350464;-0.012374878
0.06341553;-0.1665039;0.016983032
0.056228638;-0.2403717;6,71E+02
0.031555176;-0.27357483;-0.006713867
0.0803833;-0.35842896;0.043655396
0.028747559;-0.3100891;0.014862061
-0.14904785;-0.2511902;-0.012359619
-0.21110535;-0.073287964;-0.037322998
-0.18582153;0.24897766;-0.058532715
-0.08807373;0.341568;0.025146484
0.08979797;0.47921753;-0.05052185
0.09779358;0.70513916;-0.13148499
-0.44848633;0.50364685;-0.15519714
-0.818161;-0.43190002;-0.21298218
-0.4950409;-0.7028198;0.17475891
-0.76753235;0.5605011;0.12008667
-0.36201477;0.10066223;-0.13998413
-0.3382721;0.3932953;-0.042007446
-0.6807709;0.80075073;0.2935791
0.14926147;11.377.106;0.38409424
0.12275696;11.791.229;-0.36523438
-0.042236328;0.056137085;-0.7636261
-0.06289673;-0.27955627;0.9390259
0.19793701;0.20562744;-0.13568115
0.18054199;-0.30523682;-0.42321777
0.1254425;-0.110824585;0.1043396
-0.02104187;0.38534546;0.08938599
0.16481018;0.83787537;0.0107421875
0.30195618;0.55107117;0.0076446533
0.3392334;0.2606659;-0.060287476
0.1210022;0.28079224;-0.12931824
0.1031189;-0.20742798;-0.22996521
0.064697266;-0.44421387;-0.2237854
0.19447327;-0.6477051;-0.22570801
0.15351868;-0.91378784;-0.19854736
0.018600464;-0.62553406;0.07649231
-0.28555298;-0.51860046;-0.08769226
-0.5337219;-0.16539001;-0.15750122
-0.53279114;-0.075424194;-0.27853394
-0.20307922;-0.059020996;-0.17932129
0.05101013;0.12019348;-0.042022705
-0.22631836;0.39138794;-0.019821167
-0.299469;0.54693604;0.2818756
-0.31097412;0.8452759;0.58021545
-0.21986389;14.614.258;0.8167267
0.36888123;15.884.705;11.782.532
0.710968;17.669.983;0.5838165
0.31736755;15.367.432;-0.21133423
-0.058944702;12.826.843;-0.34342957
0.21922302;14.016.724;-0.23928833
0.4850769;0.73420715;-0.28933716
0.33535767;0.27723694;-0.029434204
0.33769226;0.26426697;0.22566223
0.36431885;0.36376953;-0.22994995
0.29034424;0.07461548;-0.21659851
-0.05545044;-0.1693573;-0.2866516
-0.26307678;-0.3839569;-0.15567017
-0.07102966;0.35136414;0.15666199
0.06956482;0.8463135;0.2709961
-0.3839569;0.16816711;0.6046448
-0.7937927;0.025024414;0.6687317
-0.67170715;0.10121155;0.2720337
-0.58418274;0.09967041;0.097732544
-0.5658722;0.22424316;0.054992676
-0.27566528;0.1809082;-0.027297974
-0.1968689;0.07774353;0.07929993
0.06321716;0.28520203;0.3354187
0.39335632;0.8622894;0.5282593
-0.06616211;10.836.487;0.39445496
-0.47395325;0.3113556;0.14646912
-11.657.715;-0.8905945;-0.53712463
-14.163.971;-12.184.753;-0.33392334
-0.8196106;-0.38587952;-0.41105652
-0.7098694;-0.8619385;-0.36895752
-0.9232788;-0.6852112;0.26948547
-0.6802521;0.07867432;-0.12702942
-0.05833435;-0.16218567;-0.5891876
-0.14961243;-0.41230774;-0.029754639
0.13188171;-0.100982666;-0.1043396
0.3274231;-1.266.861;-0.67251587
0.46401978;-27.518.158;-0.16551208
0.41322327;-20.394.135;-0.49127197
0.37498474;-0.9443054;-0.75601196
0.20846558;-0.47633362;-0.52378845
3,97E+03;-0.5230713;-0.3274994
-0.1802063;-0.48146057;-0.41334534
-0.22299194;0.32769775;-0.2665558
-0.20880127;0.99786377;-0.21847534
0.26119995;-0.24012756;-0.07926941
0.44084167;-1.273.468;0.08879089
0.33488464;-13.544.006;-0.4045868
0.3084259;-0.7452545;-0.7246094
0.50686646;-0.3538971;-0.63261414
0.071899414;-0.17077637;-0.2663269
0.02720642;-0.06692505;-0.0063476563
0.079589844;0.023269653;-0.12890625
-0.016479492;0.52796936;-0.121673584
0.37667847;0.6823273;0.19363403
0.33796692;0.46136475;0.27087402
-0.1116333;0.3114624;0.36642456
-0.030471802;0.29086304;0.39476013
0.30558777;0.28633118;0.19781494
0.22558594;-0.0042266846;-0.022521973
0.36280823;0.0030670166;-0.036087036
0.09233093;0.30892944;-0.08995056
-0.20423889;0.62586975;0.06086731
-0.1914978;0.8070679;-0.35020447
-0.10865784;0.03843689;0.019165039
0.18305969;-0.23085022;0.7320709
0.20426941;-0.1458435;0.28019714
0.14381409;0.1845398;-0.18144226
0.08042908;0.26498413;0.08123779
-0.035354614;-0.08081055;0.001739502
-0.27467346;-0.1887207;-0.25183105
-0.31036377;-0.27618408;-0.075408936
-0.15499878;-0.3018341;0.07148743
0.06619263;0.0059051514;-0.051345825
0.24525452;-0.013595581;-0.10873413
0.19218445;-0.43551636;-0.01222229
0.1491394;-0.21044922;0.025985718
0.13591003;-0.21820068;-0.19796753
-0.2387085;-0.18247986;-0.5348816
-0.21217346;0.10934448;-0.18321228
-0.19815063;0.10644531;0.07939148
-0.1763916;0.04826355;0.12025452
-0.100479126;0.3517456;-0.050933838
0.040985107;0.4163971;-0.02848816
0.14698792;0.38819885;-0.06854248
0.32711792;-0.012542725;-0.05091858
0.3527832;-0.21221924;-0.04425049
0.37704468;-0.27722168;-0.2539978
0.43377686;-0.52827454;-0.31758118
0.43354797;-0.59866333;-0.2111969
0.26838684;-0.39057922;-0.13082886
0.30978394;-0.23468018;-0.033920288
0.3959198;-0.20948792;0.022018433
0.2637329;-0.18678284;-0.013442993
0.17443848;-0.072647095;-0.014266968
0.1933136;0.031814575;-0.043945313
0.18226624;-0.078125;-0.117111206
0.16595459;-0.22612;-0.1149292
0.12817383;-0.16719055;-0.14128113
0.055130005;-0.28930664;-0.21455383
0.01826477;-0.6389618;-0.15513611
-0.15084839;-0.833786;-0.056625366
-0.3773346;-0.77638245;-0.10018921
-0.36914063;-0.5126953;-0.21542358
-0.16090393;-0.24446106;-0.22502136
0.11341858;-0.14216614;-0.105392456
0.15045166;-0.16036987;0.0013427734
0.05718994;-0.33570862;0.11430359
0.03730774;-0.45063782;0.11494446
0.07304382;-0.36201477;-0.09251404
0.09480286;-0.18678284;-0.03604126
-0.019165039;0.36027527;0.032058716
0.14503479;0.3199005;0.32481384
0.3675537;0.28225708;0.30007935
0.09938049;0.5639801;-0.053237915
-0.5147095;0.4921112;-0.37745667
-11.424.255;0.05155945;-0.7879486
-11.907.959;-0.027511597;-0.34046936
-16.334.534;-0.53256226;0.21391296
-17.165.985;-10.847.168;0.68089294
-15.051.422;-10.167.847;13.055.573
-12.332.916;-10.579.376;1.001.709
-0.10531616;-17.733.612;0.49461365
0.5031433;-13.538.818;-0.22595215
0.2423706;-0.96250916;-0.18687439
-0.0016937256;1.029.007;0.91986084
0.4671631;20.812.683;0.96276855
-0.042800903;22.150.269;0.13674927
0.1320343;1.598.465;0.42160034
0.34172058;0.52648926;0.39871216
0.6954346;0.43347168;-0.008468628
0.7466736;0.25534058;-0.16015625
0.6040497;0.28277588;-0.29187012
0.58781433;0.11672974;0.002319336
0.5346222;-0.20178223;0.023529053
0.6069946;-0.39001465;-0.4664154
0.79096985;-0.6469574;-0.5514984
0.6204376;-0.5153961;-0.3670349
0.3891449;0.19468689;-0.22949219
0.32518005;0.8909302;-0.26530457
0.1235199;0.6858368;0.15292358
-0.011444092;0.3935089;0.50753784
0.055618286;0.41740417;0.3110199
0.1103363;0.37017822;0.13661194
-0.037460327;0.18370056;0.021194458
-0.13630676;0.12438965;-0.0014343262
-0.20013428;0.10494995;-0.12059021
-0.19482422;0.20761108;-0.08657837
-0.2673645;0.31201172;-0.05857849
-0.17460632;0.5924225;-0.04472351
-0.16604614;0.85391235;-0.14227295
-0.17024231;0.60414124;-0.17240906
0.0599823;0.16227722;-0.013763428
0.088378906;-0.16751099;-0.027267456
0.33164978;-0.39564514;-0.3108368
-0.013336182;-0.36291504;-0.52256775
-0.27934265;-0.1529541;-0.44548035
-0.3899231;-0.16030884;-0.07595825
-0.23095703;-0.38217163;0.15393066
-0.28027344;-0.43606567;-0.18135071
0.0697937;-0.35139465;-0.31332397
0.40618896;-0.7264099;-0.13761902
0.40785217;-0.96087646;-0.24868774
0.4885254;-10.076.294;-0.25341797
0.60691833;-1.002.945;-0.21751404
0.8012543;-0.83839417;-0.05796814
0.5338745;-0.55596924;-0.0053253174
-0.024597168;-0.39439392;-0.26487732
0.1991272;-0.5926056;-0.05432129
-0.00881958;-0.10362244;0.016220093
0.32247925;-0.15809631;0.15386963
0.29112244;-0.1658783;0.30189514
0.21321106;-0.33854675;0.2011261
0.1444397;-0.52326965;-0.0061950684
0.28355408;-0.5774689;0.18980408
0.2715912;-0.34806824;0.1652832
0.3408203;-0.19416809;0.034698486
0.3703308;-0.12461853;-0.048355103
0.052322388;-0.17228699;-0.11643982
-0.24031067;-0.23010254;-0.10455322
-0.28608704;0.020233154;-0.05819702
-0.30714417;0.1113739;0.15766907
-0.38191223;0.12135315;0.3789215
-0.5107422;0.6489868;0.0075531006
-0.5819092;11.724.548;-0.206604
-0.45713806;1.195.404;0.07336426
-0.44708252;0.9076233;0.1712799
-0.52563477;11.802.063;0.15483093
-0.44474792;15.984.039;0.29743958
-0.40164185;18.786.621;0.5151825
0.08665466;17.403.107;0.65989685
0.30671692;15.225.525;0.23266602
0.21029663;12.120.667;-0.09603882
0.26805115;0.6854553;-0.08798218
0.114105225;0.51779175;-0.085128784
0.2591858;0.3333435;0.03791809
0.27616882;0.078552246;0.06744385
0.025543213;0.101364136;-0.0055236816
-0.0362854;0.2682953;-0.062164307
0.06271362;0.3253479;-0.045272827
0.085861206;0.33651733;-0.10386658
0.11306763;0.27778625;-0.21659851
0.12519836;0.3269043;-0.17622375
-0.14149475;0.7023468;-0.16593933
-0.5365143;0.765213;-0.0783844
-0.8293152;0.5425415;0.13612366
-0.98083496;0.51474;0.22764587
-0.5835266;0.6462555;0.47244263
-0.23942566;0.86335754;0.24151611
-0.31672668;10.451.965;0.18797302
-0.19638062;11.499.481;0.37797546
-0.047454834;10.665.741;0.4278412
-0.35162354;0.8119354;0.4883728
-11.462.708;0.07600403;0.035003662
-0.20848083;0.33668518;0.41575623
0.28523254;12.381.439;-0.47483826
0.23277283;0.419693;-0.4098816
0.54185486;-0.45051575;0.6448517
0.42463684;-0.67019653;-0.185318
0.22010803;-0.93473816;-0.7019043
0.040924072;-11.912.689;-0.45224
-0.45732117;-0.8242035;0.13902283
-0.5204468;-0.35386658;0.4225006
-0.75575256;-0.91859436;-0.081085205
-0.8604889;-0.45336914;-0.11735535
-10.098.267;-0.6665497;-0.49069214
-0.92881775;-0.8647766;-0.2868805
-0.61447144;-0.82444763;-0.04269409
-0.25376892;-0.74679565;0.03074646
-0.10020447;-0.2669983;0.19380188
0.019226074;0.07006836;0.13476563
0.115112305;0.7713623;0.086502075
0.09919739;0.92207336;0.065338135
0.1703186;0.6424713;0.08465576
0.75401306;0.42982483;-0.123916626
0.9603424;0.03855896;-0.36972046
12.544.861;-0.5650177;-0.29960632
13.554.077;-10.581.665;-0.13380432
11.444.702;-1.258.667;-0.21647644
0.85095215;-12.424.622;-0.34646606
0.3609619;-1.466.217;-0.2864685
1.190.506;-1.375.885;-0.4229126
0.833725;-0.9784546;-0.60388184
-0.059387207;-15.626.373;-0.22784424
-0.057159424;-0.6998291;0.2832489
0.40730286;-0.70181274;-0.38983154
-0.19563293;-10.346.985;-0.39950562
-10.280.151;-14.950.714;0.5234833
-12.908.783;-21.881.866;0.59487915
-1.140.091;-20.672.913;12.312.927
-0.55426025;-2.819.046;0.6407623
0.24620056;-13.129.578;0.8438873
-0.24172974;0.84828186;0.52557373
-0.2538147;0.9809418;0.6338501
-0.66456604;12.445.068;17.395.935
-0.8622894;18.758.545;0.24171448
0.54966736;17.079.926;-0.4053955
0.68847656;0.50845337;-0.009399414
0.83265686;0.35749817;0.0236969
0.8937683;0.40249634;-0.49145508
0.7846527;0.15922546;-0.2280426
0.76094055;0.07940674;-0.255661
0.74746704;-0.030792236;-0.5816498
0.650177;-0.16741943;-0.55163574
0.36506653;0.23703003;-0.26264954
-0.103637695;0.73976135;-0.11262512
-0.1900177;0.6612396;0.3907776
0.0031280518;0.4690857;0.50183105
0.0864563;0.33013916;0.2006073
0.03340149;0.20640564;0.07914734
-0.13261414;0.06939697;-0.088272095
-0.25585938;-0.05784607;-0.07058716
-0.23550415;-0.1334076;-0.058517456
-0.121017456;0.0017700195;-0.14466858
0.088653564;0.24234009;-0.011764526
0.11769104;0.34317017;0.18148804
-0.024719238;-0.17597961;-0.06665039
-0.053955078;-0.7430115;-0.21821594
-0.16479492;-0.8930054;-0.26931763
-0.20626831;-0.98332214;-0.3524475
-0.09088135;-0.70921326;-0.224823
0.17114258;-0.38937378;-0.19998169
0.085754395;-0.17971802;-0.2293396
0.057296753;-0.23182678;-0.1618805
0.18840027;-0.46939087;-0.027374268
0.2618103;-0.43675232;0.06074524
0.4329071;-0.17492676;-0.032974243
0.4585724;-0.030593872;-0.17631531
0.70710754;-0.20240784;-0.34794617
0.3884735;-0.47810364;-0.49150085
0.08047485;-0.7336731;-0.21746826
0.14544678;-0.4601593;0.048828125
0.19204712;-0.5598297;0.2177887
0.29371643;-0.7506256;0.29370117
0.20812988;-10.117.798;0.16041565
0.3513031;-10.601.959;0.09346008
0.36470032;-0.9737549;0.100982666
0.21078491;-0.9232025;0.028625488
0.18515015;-0.7210083;0.13111877
0.15080261;-0.40696716;0.14311218
0.2570343;0.0231781;0.10974121
0.14299011;0.032714844;0.091049194
0.11833191;0.037704468;0.020431519
0.10307312;0.0042266846;0.030258179
0.029388428;0.15345764;0.010925293
-0.060806274;0.42919922;-0.028198242
0.08654785;0.9664459;0.16851807
-0.020614624;10.993.958;0.046325684
0.21994019;10.741.882;0.08799744
-0.23046875;0.87480164;-0.20527649
-0.530838;0.5757599;-0.16749573
-0.21876526;0.72039795;-0.24334717
-0.13490295;0.6815796;-0.3636322
-0.03465271;0.59713745;-0.17959595
-0.02041626;0.4888916;-0.114349365
-0.016830444;0.12113953;-0.10406494
0.1589508;-0.08718872;-0.16223145
0.08615112;0.033706665;-0.25234985
-0.010604858;0.021148682;-0.16453552
-0.04434204;-7,63E+03;0.052520752
-0.041275024;0.1298523;-0.097839355
0.06915283;-0.05088806;-0.060821533
0.0134887695;0.08670044;-0.05445862
-0.0074310303;0.3726349;0.08973694
-0.12927246;0.67578125;0.103637695
-0.29057312;0.67025757;0.103652954
-0.21360779;0.41046143;0.09387207
-0.15905762;0.19487;-0.022888184
-0.015472412;-0.18267822;-0.061325073
0.13423157;-0.42370605;-0.022369385
0.19792175;-0.42393494;-0.11528015
0.13624573;-0.18275452;-0.14801025
0.08337402;-0.018844604;-0.0987854
-0.009094238;0.045150757;-0.08180237
0.0526886;0.09011841;-0.1003418
0.050430298;-0.124938965;-0.18276978
0.077056885;-0.3171692;-0.085250854
0.20541382;-0.41004944;-0.03703308
0.18197632;-0.40760803;-0.13243103
0.109802246;-0.2318573;-0.17358398
-0.032485962;0.08357239;-0.13192749
-0.2094574;0.5098114;0.0025177002
-0.36865234;0.94137573;0.08496094
-0.44198608;1.006.607;0.05303955
-0.5219116;10.647.888;0.07597351
-11.752.319;13.021.088;-0.10762024
-0.30007935;15.742.188;0.21237183
0.20671082;16.732.941;0.25411987
-0.045776367;0.15310669;-0.5060272
0.15612793;-0.2741089;0.16534424
0.25595093;0.036087036;0.04006958
-0.37020874;-0.2622528;0.29179382
-0.45603943;-0.90348816;0.47966003
-0.3738861;-1.036.438;-0.29125977
-0.6349945;-0.5660095;-0.7688751
0.09996033;-0.5715027;-0.6459961
-0.113342285;-0.5912323;-0.10649109
-0.20672607;-0.20864868;-0.19302368
0.010925293;-0.13780212;-0.39212036
0.043258667;-0.028701782;-0.2739563
-0.017623901;0.12831116;-0.06945801
0.055404663;0.2731018;0.3109131
-0.031799316;0.4792328;0.4151764
-0.083999634;0.6732025;0.38085938
0.02758789;0.9293213;0.43634033
0.37171936;10.748.291;0.42182922
0.4535675;1.043.808;0.10668945
0.40319824;0.71640015;0.08654785
0.30923462;0.9830322;0.47161865
0.0023498535;1.319.458;0.16416931
-0.27671814;0.886673;-0.29832458
-0.20921326;0.5812988;0.2180481
0.18927002;0.70936584;0.29823303
0.12112427;0.5635071;-0.0013885498
0.105789185;0.26158142;0.1754303
0.10395813;0.18997192;0.059814453
-0.09689331;-0.1479187;-0.06085205
-0.12580872;-0.50668335;0.012435913
-0.31988525;-0.56329346;0.07397461
-0.32237244;-0.6735382;0.07740784
0.13435364;-0.69410706;0.025436401
0.2886505;-0.67633057;0.17314148
0.07336426;-0.62605286;0.39678955
-0.4126892;-0.6476898;0.50312805
-13.271.484;12.135.773;-0.064834595
-14.514.008;14.171.906;0.08900452
-0.8017578;0.73709106;0.57366943
-0.03253174;0.80526733;0.02885437
-0.21008301;0.6105194;0.18031311
-0.14813232;-0.8477478;-0.23435974
0.24716187;-2.545.044;0.40623474
0.14260864;-1.594.696;-0.37780762
0.05871582;-0.52012634;-0.22132874
0.11210632;0.1446991;0.23016357
0.18409729;0.010803223;-0.27288818
0.02796936;-0.45877075;-0.19541931
-0.17141724;-0.4577942;-0.15812683
-0.19831848;0.18896484;-0.18080139
-0.016296387;11.380.463;-0.03289795
-0.08607483;11.232.758;-0.054763794
0.4832611;0.036376953;0.51164246
0.072509766;-0.879364;0.1569519
0.43525696;-0.9990082;-0.61105347
0.009063721;-0.7599335;-0.6738434
-0.11982727;-0.7229309;-0.5358734
-0.17904663;-10.492.554;-0.39318848
-0.10664368;-11.067.352;0.007751465
0.16209412;-0.8904724;0.083984375
0.1459961;-0.43336487;-0.16860962
0.20114136;-0.48310852;-0.07487488
0.09185791;-0.49731445;-0.1913147
-0.04472351;-0.08946228;-0.13145447
0.23110962;-0.01449585;0.018096924
0.40589905;-0.12931824;0.18598938
0.19213867;-0.14483643;0.17408752
0.43119812;-0.4237976;0.009216309
0.445755;-0.82533264;-0.13305664
0.2652893;-1.088.089;-0.3501892
0.11332703;-12.659.607;0.04522705
0.32281494;-0.77072144;-0.39712524
0.38793945;-0.99609375;-0.012130737
0.2730255;-13.724.823;0.26249695
0.14356995;-1.524.704;0.089645386
0.3199768;-15.703.583;-0.12854004
0.51293945;-13.338.318;-0.102767944
0.29925537;-11.854.248;-0.13531494
0.012130737;-11.064.758;-0.22184753
0.05935669;-0.98231506;-0.22859192
0.15740967;-0.6989746;-0.21362305
0.23731995;-0.39297485;-0.20097351
0.18135071;-0.1800232;-0.18849182
0.22413635;-0.32707214;-0.29908752
0.31063843;-0.4764557;-0.19358826
0.11456299;-0.20101929;0.14857483
-0.26109314;-0.20422363;0.0949707
-0.36897278;0.21820068;0.09010315
-0.6043701;0.78808594;-0.04307556
-0.6845398;10.020.599;-0.19351196
-0.7076874;10.388.641;-0.08294678
-0.7892151;1.134.613;0.21118164
-0.6342621;1.033.844;0.23381042
-0.25430298;0.8227234;0.21069336
-0.300766;0.8759613;-0.005340576
-0.10310364;0.59317017;-0.08267212
0.328125;0.4548645;0.008346558
0.64445496;0.40065002;0.14097595
0.6594238;0.16645813;0.032180786
0.32888794;-0.1459961;-0.21833801
-0.06578064;0.031906128;-0.02331543
-0.24142456;0.6875;0.18704224
0.1164093;11.020.966;0.41267395
0.19277954;13.252.411;0.27783203
0.045303345;13.868.103;0.07569885
0.115722656;12.495.575;0.013656616
0.024658203;11.287.994;-0.09967041
-0.11854553;11.411.438;-0.122283936
-0.23074341;12.769.928;-0.24583435
-0.19918823;12.672.882;-0.32141113
-0.19976807;10.246.124;-0.29959106
-0.26068115;10.317.993;-0.20755005
-0.43052673;15.063.782;-0.09736633
-0.54286194;18.453.674;0.33410645
-0.6775055;19.570.465;0.50587463
-11.309.967;21.346.588;0.16038513
-0.9539337;16.383.972;0.18704224
-0.5499115;14.274.902;0.4293518
-0.3986969;1.698.883;0.318985
-0.43315125;10.567.474;0.13157654
-0.5518799;0.43946838;0.3531494
-0.19142151;-0.50886536;1.495.163
0.17965698;0.38493347;-0.27360535
0.3087616;0.556015;-0.88005066
